term,term_translation,lang_code
https://www.iana.org/assignments/media-types/application/vnd.powerbuilder7,application/vnd.powerbuilder7,en
https://www.iana.org/assignments/media-types/application/vnd.powerbuilder75,application/vnd.powerbuilder75,en
https://www.iana.org/assignments/media-types/application/vnd.powerbuilder75-s,application/vnd.powerbuilder75-s,en
https://www.iana.org/assignments/media-types/application/vnd.powerbuilder7-s,application/vnd.powerbuilder7-s,en
https://www.iana.org/assignments/media-types/application/vnd.pp.systemverify+xml,application/vnd.pp.systemverify+xml,en
https://www.iana.org/assignments/media-types/application/vnd.preminet,application/vnd.preminet,en
https://www.iana.org/assignments/media-types/application/vnd.previewsystems.box,application/vnd.previewsystems.box,en
https://www.iana.org/assignments/media-types/application/vnd.project-graph,application/vnd.project-graph,en
https://www.iana.org/assignments/media-types/application/vnd.proteus.magazine,application/vnd.proteus.magazine,en
https://www.iana.org/assignments/media-types/application/vnd.psfs,application/vnd.psfs,en
https://www.iana.org/assignments/media-types/application/vnd.pt.mundusmundi,application/vnd.pt.mundusmundi,en
https://www.iana.org/assignments/media-types/application/vnd.publishare-delta-tree,application/vnd.publishare-delta-tree,en
https://www.iana.org/assignments/media-types/application/vnd.pvi.ptid1,application/vnd.pvi.ptid1,en
https://www.iana.org/assignments/media-types/application/vnd.pwg-multiplexed,application/vnd.pwg-multiplexed,en
https://www.iana.org/assignments/media-types/application/vnd.pwg-xhtml-print+xml,application/vnd.pwg-xhtml-print+xml,en
https://www.iana.org/assignments/media-types/application/vnd.pyon+json,application/vnd.pyon+json,en
https://www.iana.org/assignments/media-types/application/vnd.qualcomm.brew-app-res,application/vnd.qualcomm.brew-app-res,en
https://www.iana.org/assignments/media-types/application/vnd.quarantainenet,application/vnd.quarantainenet,en
https://www.iana.org/assignments/media-types/application/vnd.Quark.QuarkXPress,application/vnd.Quark.QuarkXPress,en
https://www.iana.org/assignments/media-types/application/vnd.quobject-quoxdocument,application/vnd.quobject-quoxdocument,en
https://www.iana.org/assignments/media-types/application/vnd.R74n.sandboxels+json,application/vnd.R74n.sandboxels+json,en
https://www.iana.org/assignments/media-types/application/vnd.radisys.moml+xml,application/vnd.radisys.moml+xml,en
https://www.iana.org/assignments/media-types/application/vnd.radisys.msml-audit-conf+xml,application/vnd.radisys.msml-audit-conf+xml,en
https://www.iana.org/assignments/media-types/application/vnd.radisys.msml-audit-conn+xml,application/vnd.radisys.msml-audit-conn+xml,en
https://www.iana.org/assignments/media-types/application/vnd.radisys.msml-audit-dialog+xml,application/vnd.radisys.msml-audit-dialog+xml,en
https://www.iana.org/assignments/media-types/application/vnd.radisys.msml-audit-stream+xml,application/vnd.radisys.msml-audit-stream+xml,en
https://www.iana.org/assignments/media-types/application/vnd.radisys.msml-audit+xml,application/vnd.radisys.msml-audit+xml,en
https://www.iana.org/assignments/media-types/application/vnd.radisys.msml-conf+xml,application/vnd.radisys.msml-conf+xml,en
https://www.iana.org/assignments/media-types/application/vnd.radisys.msml-dialog-base+xml,application/vnd.radisys.msml-dialog-base+xml,en
https://www.iana.org/assignments/media-types/application/vnd.radisys.msml-dialog-fax-detect+xml,application/vnd.radisys.msml-dialog-fax-detect+xml,en
https://www.iana.org/assignments/media-types/application/vnd.radisys.msml-dialog-fax-sendrecv+xml,application/vnd.radisys.msml-dialog-fax-sendrecv+xml,en
https://www.iana.org/assignments/media-types/application/vnd.radisys.msml-dialog-group+xml,application/vnd.radisys.msml-dialog-group+xml,en
https://www.iana.org/assignments/media-types/application/vnd.radisys.msml-dialog-speech+xml,application/vnd.radisys.msml-dialog-speech+xml,en
https://www.iana.org/assignments/media-types/application/vnd.radisys.msml-dialog-transform+xml,application/vnd.radisys.msml-dialog-transform+xml,en
https://www.iana.org/assignments/media-types/application/vnd.radisys.msml-dialog+xml,application/vnd.radisys.msml-dialog+xml,en
https://www.iana.org/assignments/media-types/application/vnd.radisys.msml+xml,application/vnd.radisys.msml+xml,en
https://www.iana.org/assignments/media-types/application/vnd.rainstor.data,application/vnd.rainstor.data,en
https://www.iana.org/assignments/media-types/application/vnd.rapid,application/vnd.rapid,en
https://www.iana.org/assignments/media-types/application/vnd.rar,application/vnd.rar,en
https://www.iana.org/assignments/media-types/application/vnd.realvnc.bed,application/vnd.realvnc.bed,en
https://www.iana.org/assignments/media-types/application/vnd.recordare.musicxml,application/vnd.recordare.musicxml,en
https://www.iana.org/assignments/media-types/application/vnd.recordare.musicxml+xml,application/vnd.recordare.musicxml+xml,en
https://www.iana.org/assignments/media-types/application/vnd.relpipe,application/vnd.relpipe,en
https://www.iana.org/assignments/media-types/application/vnd.RenLearn.rlprint,application/vnd.RenLearn.rlprint,en
https://www.iana.org/assignments/media-types/application/vnd.resilient.logic,application/vnd.resilient.logic,en
https://www.iana.org/assignments/media-types/application/vnd.restful+json,application/vnd.restful+json,en
https://www.iana.org/assignments/media-types/application/vnd.rig.cryptonote,application/vnd.rig.cryptonote,en
https://www.iana.org/assignments/media-types/application/vnd.route66.link66+xml,application/vnd.route66.link66+xml,en
https://www.iana.org/assignments/media-types/application/vnd.rs-274x,application/vnd.rs-274x,en
https://www.iana.org/assignments/media-types/application/vnd.ruckus.download,application/vnd.ruckus.download,en
https://www.iana.org/assignments/media-types/application/vnd.s3sms,application/vnd.s3sms,en
https://www.iana.org/assignments/media-types/application/vnd.sailingtracker.track,application/vnd.sailingtracker.track,en
https://www.iana.org/assignments/media-types/application/vnd.sar,application/vnd.sar,en
https://www.iana.org/assignments/media-types/application/vnd.sbm.cid,application/vnd.sbm.cid,en
https://www.iana.org/assignments/media-types/application/vnd.sbm.mid2,application/vnd.sbm.mid2,en
https://www.iana.org/assignments/media-types/application/vnd.scribus,application/vnd.scribus,en
https://www.iana.org/assignments/media-types/application/vnd.sealed.3df,application/vnd.sealed.3df,en
https://www.iana.org/assignments/media-types/application/vnd.sealed.csf,application/vnd.sealed.csf,en
https://www.iana.org/assignments/media-types/application/vnd.sealed.doc,application/vnd.sealed.doc,en
https://www.iana.org/assignments/media-types/application/vnd.sealed.eml,application/vnd.sealed.eml,en
https://www.iana.org/assignments/media-types/application/vnd.sealed.mht,application/vnd.sealed.mht,en
https://www.iana.org/assignments/media-types/application/vnd.sealed.net,application/vnd.sealed.net,en
https://www.iana.org/assignments/media-types/application/vnd.sealed.ppt,application/vnd.sealed.ppt,en
https://www.iana.org/assignments/media-types/application/vnd.sealed.tiff,application/vnd.sealed.tiff,en
https://www.iana.org/assignments/media-types/application/vnd.sealed.xls,application/vnd.sealed.xls,en
https://www.iana.org/assignments/media-types/application/vnd.sealedmedia.softseal.html,application/vnd.sealedmedia.softseal.html,en
https://www.iana.org/assignments/media-types/application/vnd.sealedmedia.softseal.pdf,application/vnd.sealedmedia.softseal.pdf,en
https://www.iana.org/assignments/media-types/application/vnd.seemail,application/vnd.seemail,en
https://www.iana.org/assignments/media-types/application/vnd.seis+json,application/vnd.seis+json,en
https://www.iana.org/assignments/media-types/application/vnd.sema,application/vnd.sema,en
https://www.iana.org/assignments/media-types/application/vnd.semd,application/vnd.semd,en
https://www.iana.org/assignments/media-types/application/vnd.semf,application/vnd.semf,en
https://www.iana.org/assignments/media-types/application/vnd.shade-save-file,application/vnd.shade-save-file,en
https://www.iana.org/assignments/media-types/application/vnd.shana.informed.formdata,application/vnd.shana.informed.formdata,en
https://www.iana.org/assignments/media-types/application/vnd.shana.informed.formtemplate,application/vnd.shana.informed.formtemplate,en
https://www.iana.org/assignments/media-types/application/vnd.shana.informed.interchange,application/vnd.shana.informed.interchange,en
https://www.iana.org/assignments/media-types/application/vnd.shana.informed.package,application/vnd.shana.informed.package,en
https://www.iana.org/assignments/media-types/application/vnd.shootproof+json,application/vnd.shootproof+json,en
https://www.iana.org/assignments/media-types/application/vnd.shopkick+json,application/vnd.shopkick+json,en
https://www.iana.org/assignments/media-types/application/vnd.shp,application/vnd.shp,en
https://www.iana.org/assignments/media-types/application/vnd.shx,application/vnd.shx,en
https://www.iana.org/assignments/media-types/application/vnd.sigrok.session,application/vnd.sigrok.session,en
https://www.iana.org/assignments/media-types/application/vnd.SimTech-MindMapper,application/vnd.SimTech-MindMapper,en
https://www.iana.org/assignments/media-types/application/vnd.siren+json,application/vnd.siren+json,en
https://www.iana.org/assignments/media-types/application/vnd.sirtx.vmv0,application/vnd.sirtx.vmv0,en
https://www.iana.org/assignments/media-types/application/vnd.sketchometry,application/vnd.sketchometry,en
https://www.iana.org/assignments/media-types/application/vnd.smaf,application/vnd.smaf,en
https://www.iana.org/assignments/media-types/application/vnd.smart.notebook,application/vnd.smart.notebook,en
https://www.iana.org/assignments/media-types/application/vnd.smart.teacher,application/vnd.smart.teacher,en
https://www.iana.org/assignments/media-types/application/vnd.smintio.portals.archive,application/vnd.smintio.portals.archive,en
https://www.iana.org/assignments/media-types/application/vnd.snesdev-page-table,application/vnd.snesdev-page-table,en
https://www.iana.org/assignments/media-types/application/vnd.software602.filler.form+xml,application/vnd.software602.filler.form+xml,en
https://www.iana.org/assignments/media-types/application/vnd.software602.filler.form-xml-zip,application/vnd.software602.filler.form-xml-zip,en
https://www.iana.org/assignments/media-types/application/vnd.solent.sdkm+xml,application/vnd.solent.sdkm+xml,en
https://www.iana.org/assignments/media-types/application/vnd.spotfire.dxp,application/vnd.spotfire.dxp,en
https://www.iana.org/assignments/media-types/application/vnd.spotfire.sfs,application/vnd.spotfire.sfs,en
https://www.iana.org/assignments/media-types/application/vnd.sqlite3,application/vnd.sqlite3,en
https://www.iana.org/assignments/media-types/application/vnd.sss-cod,application/vnd.sss-cod,en
https://www.iana.org/assignments/media-types/application/vnd.sss-dtf,application/vnd.sss-dtf,en
https://www.iana.org/assignments/media-types/application/vnd.sss-ntf,application/vnd.sss-ntf,en
https://www.iana.org/assignments/media-types/application/vnd.stepmania.package,application/vnd.stepmania.package,en
https://www.iana.org/assignments/media-types/application/vnd.stepmania.stepchart,application/vnd.stepmania.stepchart,en
https://www.iana.org/assignments/media-types/application/vnd.street-stream,application/vnd.street-stream,en
https://www.iana.org/assignments/media-types/application/vnd.sun.wadl+xml,application/vnd.sun.wadl+xml,en
https://www.iana.org/assignments/media-types/application/vnd.superfile.super,application/vnd.superfile.super,en
https://www.iana.org/assignments/media-types/application/vnd.sus-calendar,application/vnd.sus-calendar,en
https://www.iana.org/assignments/media-types/application/vnd.svd,application/vnd.svd,en
https://www.iana.org/assignments/media-types/application/vnd.swiftview-ics,application/vnd.swiftview-ics,en
https://www.iana.org/assignments/media-types/application/vnd.sybyl.mol2,application/vnd.sybyl.mol2,en
https://www.iana.org/assignments/media-types/application/vnd.sycle+xml,application/vnd.sycle+xml,en
https://www.iana.org/assignments/media-types/application/vnd.syft+json,application/vnd.syft+json,en
https://www.iana.org/assignments/media-types/application/vnd.syncml.dm.notification,application/vnd.syncml.dm.notification,en
https://www.iana.org/assignments/media-types/application/vnd.syncml.dmddf+xml,application/vnd.syncml.dmddf+xml,en
https://www.iana.org/assignments/media-types/application/vnd.syncml.dmtnds+wbxml,application/vnd.syncml.dmtnds+wbxml,en
https://www.iana.org/assignments/media-types/application/vnd.syncml.dmtnds+xml,application/vnd.syncml.dmtnds+xml,en
https://www.iana.org/assignments/media-types/application/vnd.syncml.dmddf+wbxml,application/vnd.syncml.dmddf+wbxml,en
https://www.iana.org/assignments/media-types/application/vnd.syncml.dm+wbxml,application/vnd.syncml.dm+wbxml,en
https://www.iana.org/assignments/media-types/application/vnd.syncml.dm+xml,application/vnd.syncml.dm+xml,en
https://www.iana.org/assignments/media-types/application/vnd.syncml.ds.notification,application/vnd.syncml.ds.notification,en
https://www.iana.org/assignments/media-types/application/vnd.syncml+xml,application/vnd.syncml+xml,en
https://www.iana.org/assignments/media-types/application/vnd.tableschema+json,application/vnd.tableschema+json,en
https://www.iana.org/assignments/media-types/application/vnd.tao.intent-module-archive,application/vnd.tao.intent-module-archive,en
https://www.iana.org/assignments/media-types/application/vnd.tcpdump.pcap,application/vnd.tcpdump.pcap,en
https://www.iana.org/assignments/media-types/application/vnd.think-cell.ppttc+json,application/vnd.think-cell.ppttc+json,en
https://www.iana.org/assignments/media-types/application/vnd.tml,application/vnd.tml,en
https://www.iana.org/assignments/media-types/application/vnd.tmd.mediaflex.api+xml,application/vnd.tmd.mediaflex.api+xml,en
https://www.iana.org/assignments/media-types/application/vnd.tmobile-livetv,application/vnd.tmobile-livetv,en
https://www.iana.org/assignments/media-types/application/vnd.tri.onesource,application/vnd.tri.onesource,en
https://www.iana.org/assignments/media-types/application/vnd.trid.tpt,application/vnd.trid.tpt,en
https://www.iana.org/assignments/media-types/application/vnd.triscape.mxs,application/vnd.triscape.mxs,en
https://www.iana.org/assignments/media-types/application/vnd.trueapp,application/vnd.trueapp,en
https://www.iana.org/assignments/media-types/application/vnd.truedoc,application/vnd.truedoc,en
https://www.iana.org/assignments/media-types/application/vnd.ubisoft.webplayer,application/vnd.ubisoft.webplayer,en
https://www.iana.org/assignments/media-types/application/vnd.ufdl,application/vnd.ufdl,en
https://www.iana.org/assignments/media-types/application/vnd.uic.osdm+json,application/vnd.uic.osdm+json,en
https://www.iana.org/assignments/media-types/application/vnd.uiq.theme,application/vnd.uiq.theme,en
https://www.iana.org/assignments/media-types/application/vnd.umajin,application/vnd.umajin,en
https://www.iana.org/assignments/media-types/application/vnd.unity,application/vnd.unity,en
https://www.iana.org/assignments/media-types/application/vnd.uoml+xml,application/vnd.uoml+xml,en
https://www.iana.org/assignments/media-types/application/vnd.uplanet.alert,application/vnd.uplanet.alert,en
https://www.iana.org/assignments/media-types/application/vnd.uplanet.alert-wbxml,application/vnd.uplanet.alert-wbxml,en
https://www.iana.org/assignments/media-types/application/vnd.uplanet.bearer-choice,application/vnd.uplanet.bearer-choice,en
https://www.iana.org/assignments/media-types/application/vnd.uplanet.bearer-choice-wbxml,application/vnd.uplanet.bearer-choice-wbxml,en
https://www.iana.org/assignments/media-types/application/vnd.uplanet.cacheop,application/vnd.uplanet.cacheop,en
https://www.iana.org/assignments/media-types/application/vnd.uplanet.cacheop-wbxml,application/vnd.uplanet.cacheop-wbxml,en
https://www.iana.org/assignments/media-types/application/vnd.uplanet.channel,application/vnd.uplanet.channel,en
https://www.iana.org/assignments/media-types/application/vnd.uplanet.channel-wbxml,application/vnd.uplanet.channel-wbxml,en
https://www.iana.org/assignments/media-types/application/vnd.uplanet.list,application/vnd.uplanet.list,en
https://www.iana.org/assignments/media-types/application/vnd.uplanet.listcmd,application/vnd.uplanet.listcmd,en
https://www.iana.org/assignments/media-types/application/vnd.uplanet.listcmd-wbxml,application/vnd.uplanet.listcmd-wbxml,en
https://www.iana.org/assignments/media-types/application/vnd.uplanet.list-wbxml,application/vnd.uplanet.list-wbxml,en
https://www.iana.org/assignments/media-types/application/vnd.uri-map,application/vnd.uri-map,en
https://www.iana.org/assignments/media-types/application/vnd.uplanet.signal,application/vnd.uplanet.signal,en
https://www.iana.org/assignments/media-types/application/vnd.valve.source.material,application/vnd.valve.source.material,en
https://www.iana.org/assignments/media-types/application/vnd.vcx,application/vnd.vcx,en
https://www.iana.org/assignments/media-types/application/vnd.vd-study,application/vnd.vd-study,en
https://www.iana.org/assignments/media-types/application/vnd.vectorworks,application/vnd.vectorworks,en
https://www.iana.org/assignments/media-types/application/vnd.vel+json,application/vnd.vel+json,en
https://www.iana.org/assignments/media-types/application/vnd.veraison.tsm-report+cbor,application/vnd.veraison.tsm-report+cbor,en
https://www.iana.org/assignments/media-types/application/vnd.veraison.tsm-report+json,application/vnd.veraison.tsm-report+json,en
https://www.iana.org/assignments/media-types/application/vnd.verifier-attestation+jwt,application/vnd.verifier-attestation+jwt,en
https://www.iana.org/assignments/media-types/application/vnd.verimatrix.vcas,application/vnd.verimatrix.vcas,en
https://www.iana.org/assignments/media-types/application/vnd.veritone.aion+json,application/vnd.veritone.aion+json,en
https://www.iana.org/assignments/media-types/application/vnd.veryant.thin,application/vnd.veryant.thin,en
https://www.iana.org/assignments/media-types/application/vnd.ves.encrypted,application/vnd.ves.encrypted,en
https://www.iana.org/assignments/media-types/application/vnd.vidsoft.vidconference,application/vnd.vidsoft.vidconference,en
https://www.iana.org/assignments/media-types/application/vnd.visio,application/vnd.visio,en
https://www.iana.org/assignments/media-types/application/vnd.visionary,application/vnd.visionary,en
https://www.iana.org/assignments/media-types/application/vnd.vividence.scriptfile,application/vnd.vividence.scriptfile,en
https://www.iana.org/assignments/media-types/application/vnd.vocalshaper.vsp4,application/vnd.vocalshaper.vsp4,en
https://www.iana.org/assignments/media-types/application/vnd.vsf,application/vnd.vsf,en
https://www.iana.org/assignments/media-types/application/vnd.vuq,application/vnd.vuq,en
https://www.iana.org/assignments/media-types/application/vnd.wantverse,application/vnd.wantverse,en
https://www.iana.org/assignments/media-types/application/vnd.wap.sic,application/vnd.wap.sic,en
https://www.iana.org/assignments/media-types/application/vnd.wap.slc,application/vnd.wap.slc,en
https://www.iana.org/assignments/media-types/application/vnd.wap.wbxml,application/vnd.wap.wbxml,en
https://www.iana.org/assignments/media-types/application/vnd.wap.wmlc,application/vnd.wap.wmlc,en
https://www.iana.org/assignments/media-types/application/vnd.wap.wmlscriptc,application/vnd.wap.wmlscriptc,en
https://www.iana.org/assignments/media-types/application/vnd.wasmflow.wafl,application/vnd.wasmflow.wafl,en
https://www.iana.org/assignments/media-types/application/vnd.webturbo,application/vnd.webturbo,en
https://www.iana.org/assignments/media-types/application/vnd.wfa.dpp,application/vnd.wfa.dpp,en
https://www.iana.org/assignments/media-types/application/vnd.wfa.p2p,application/vnd.wfa.p2p,en
https://www.iana.org/assignments/media-types/application/vnd.wfa.wsc,application/vnd.wfa.wsc,en
https://www.iana.org/assignments/media-types/application/vnd.windows.devicepairing,application/vnd.windows.devicepairing,en
https://www.iana.org/assignments/media-types/application/vnd.wmap,application/vnd.wmap,en
https://www.iana.org/assignments/media-types/application/vnd.wmc,application/vnd.wmc,en
https://www.iana.org/assignments/media-types/application/vnd.wmf.bootstrap,application/vnd.wmf.bootstrap,en
https://www.iana.org/assignments/media-types/application/vnd.wolfram.mathematica,application/vnd.wolfram.mathematica,en
https://www.iana.org/assignments/media-types/application/vnd.wolfram.mathematica.package,application/vnd.wolfram.mathematica.package,en
https://www.iana.org/assignments/media-types/application/vnd.wolfram.player,application/vnd.wolfram.player,en
https://www.iana.org/assignments/media-types/application/vnd.wordlift,application/vnd.wordlift,en
https://www.iana.org/assignments/media-types/application/vnd.wordperfect,application/vnd.wordperfect,en
https://www.iana.org/assignments/media-types/application/vnd.wqd,application/vnd.wqd,en
https://www.iana.org/assignments/media-types/application/vnd.wrq-hp3000-labelled,application/vnd.wrq-hp3000-labelled,en
https://www.iana.org/assignments/media-types/application/vnd.wt.stf,application/vnd.wt.stf,en
https://www.iana.org/assignments/media-types/application/vnd.wv.csp+xml,application/vnd.wv.csp+xml,en
https://www.iana.org/assignments/media-types/application/vnd.wv.csp+wbxml,application/vnd.wv.csp+wbxml,en
https://www.iana.org/assignments/media-types/application/vnd.wv.ssp+xml,application/vnd.wv.ssp+xml,en
https://www.iana.org/assignments/media-types/application/vnd.xacml+json,application/vnd.xacml+json,en
https://www.iana.org/assignments/media-types/application/vnd.xara,application/vnd.xara,en
https://www.iana.org/assignments/media-types/application/vnd.xarin.cpj,application/vnd.xarin.cpj,en
https://www.iana.org/assignments/media-types/application/vnd.xecrets-encrypted,application/vnd.xecrets-encrypted,en
https://www.iana.org/assignments/media-types/application/vnd.xfdl,application/vnd.xfdl,en
https://www.iana.org/assignments/media-types/application/vnd.xfdl.webform,application/vnd.xfdl.webform,en
https://www.iana.org/assignments/media-types/application/vnd.xmi+xml,application/vnd.xmi+xml,en
https://www.iana.org/assignments/media-types/application/vnd.xmpie.cpkg,application/vnd.xmpie.cpkg,en
https://www.iana.org/assignments/media-types/application/vnd.xmpie.dpkg,application/vnd.xmpie.dpkg,en
https://www.iana.org/assignments/media-types/application/vnd.xmpie.plan,application/vnd.xmpie.plan,en
https://www.iana.org/assignments/media-types/application/vnd.xmpie.ppkg,application/vnd.xmpie.ppkg,en
https://www.iana.org/assignments/media-types/application/vnd.xmpie.xlim,application/vnd.xmpie.xlim,en
https://www.iana.org/assignments/media-types/application/vnd.yamaha.hv-dic,application/vnd.yamaha.hv-dic,en
https://www.iana.org/assignments/media-types/application/vnd.yamaha.hv-script,application/vnd.yamaha.hv-script,en
https://www.iana.org/assignments/media-types/application/vnd.yamaha.hv-voice,application/vnd.yamaha.hv-voice,en
https://www.iana.org/assignments/media-types/application/vnd.yamaha.openscoreformat.osfpvg+xml,application/vnd.yamaha.openscoreformat.osfpvg+xml,en
https://www.iana.org/assignments/media-types/application/vnd.yamaha.openscoreformat,application/vnd.yamaha.openscoreformat,en
https://www.iana.org/assignments/media-types/application/vnd.yamaha.remote-setup,application/vnd.yamaha.remote-setup,en
https://www.iana.org/assignments/media-types/application/vnd.yamaha.smaf-audio,application/vnd.yamaha.smaf-audio,en
https://www.iana.org/assignments/media-types/application/vnd.yamaha.smaf-phrase,application/vnd.yamaha.smaf-phrase,en
https://www.iana.org/assignments/media-types/application/vnd.yamaha.through-ngn,application/vnd.yamaha.through-ngn,en
https://www.iana.org/assignments/media-types/application/vnd.yamaha.tunnel-udpencap,application/vnd.yamaha.tunnel-udpencap,en
https://www.iana.org/assignments/media-types/application/vnd.yaoweme,application/vnd.yaoweme,en
https://www.iana.org/assignments/media-types/application/vnd.yellowriver-custom-menu,application/vnd.yellowriver-custom-menu,en
https://www.iana.org/assignments/media-types/application/vnd.youtube.yt (OBSOLETED in favor of video/vnd.youtube.yt),application/vnd.youtube.yt,en
https://www.iana.org/assignments/media-types/application/vnd.zul,application/vnd.zul,en
https://www.iana.org/assignments/media-types/application/vnd.zzazz.deck+xml,application/vnd.zzazz.deck+xml,en
https://www.iana.org/assignments/media-types/application/voicexml+xml,application/voicexml+xml,en
https://www.iana.org/assignments/media-types/application/voucher-cms+json,application/voucher-cms+json,en
https://www.iana.org/assignments/media-types/application/voucher-jws+json,application/voucher-jws+json,en
https://www.iana.org/assignments/media-types/application/vp,application/vp,en
https://www.iana.org/assignments/media-types/application/vp+cose,application/vp+cose,en
https://www.iana.org/assignments/media-types/application/vp+jwt,application/vp+jwt,en
https://www.iana.org/assignments/media-types/application/vq-rtcpxr,application/vq-rtcpxr,en
https://www.iana.org/assignments/media-types/application/wasm,application/wasm,en
https://www.iana.org/assignments/media-types/application/watcherinfo+xml,application/watcherinfo+xml,en
https://www.iana.org/assignments/media-types/application/webpush-options+json,application/webpush-options+json,en
https://www.iana.org/assignments/media-types/application/whoispp-query,application/whoispp-query,en
https://www.iana.org/assignments/media-types/application/whoispp-response,application/whoispp-response,en
https://www.iana.org/assignments/media-types/application/widget,application/widget,en
https://www.iana.org/assignments/media-types/application/wita,application/wita,en
https://www.iana.org/assignments/media-types/application/wordperfect5.1,application/wordperfect5.1,en
https://www.iana.org/assignments/media-types/application/wsdl+xml,application/wsdl+xml,en
https://www.iana.org/assignments/media-types/application/wspolicy+xml,application/wspolicy+xml,en
https://www.iana.org/assignments/media-types/application/x-pki-message,application/x-pki-message,en
https://www.iana.org/assignments/media-types/application/x-www-form-urlencoded,application/x-www-form-urlencoded,en
https://www.iana.org/assignments/media-types/application/x-x509-ca-cert,application/x-x509-ca-cert,en
https://www.iana.org/assignments/media-types/application/x-x509-ca-ra-cert,application/x-x509-ca-ra-cert,en
https://www.iana.org/assignments/media-types/application/x-x509-next-ca-cert,application/x-x509-next-ca-cert,en
https://www.iana.org/assignments/media-types/application/x400-bp,application/x400-bp,en
https://www.iana.org/assignments/media-types/application/xacml+xml,application/xacml+xml,en
https://www.iana.org/assignments/media-types/application/xcap-att+xml,application/xcap-att+xml,en
https://www.iana.org/assignments/media-types/application/xcap-caps+xml,application/xcap-caps+xml,en
https://www.iana.org/assignments/media-types/application/xcap-diff+xml,application/xcap-diff+xml,en
https://www.iana.org/assignments/media-types/application/xcap-el+xml,application/xcap-el+xml,en
https://www.iana.org/assignments/media-types/application/xcap-error+xml,application/xcap-error+xml,en
https://www.iana.org/assignments/media-types/application/xcap-ns+xml,application/xcap-ns+xml,en
https://www.iana.org/assignments/media-types/application/xcon-conference-info-diff+xml,application/xcon-conference-info-diff+xml,en
https://www.iana.org/assignments/media-types/application/xcon-conference-info+xml,application/xcon-conference-info+xml,en
https://www.iana.org/assignments/media-types/application/xenc+xml,application/xenc+xml,en
https://www.iana.org/assignments/media-types/application/xfdf,application/xfdf,en
https://www.iana.org/assignments/media-types/application/xhtml+xml,application/xhtml+xml,en
https://www.iana.org/assignments/media-types/application/xliff+xml,application/xliff+xml,en
https://www.iana.org/assignments/media-types/application/xml,application/xml,en
https://www.iana.org/assignments/media-types/application/xml-dtd,application/xml-dtd,en
https://www.iana.org/assignments/media-types/application/xml-external-parsed-entity,application/xml-external-parsed-entity,en
https://www.iana.org/assignments/media-types/application/xml-patch+xml,application/xml-patch+xml,en
https://www.iana.org/assignments/media-types/application/xmpp+xml,application/xmpp+xml,en
https://www.iana.org/assignments/media-types/application/xop+xml,application/xop+xml,en
https://www.iana.org/assignments/media-types/application/xslt+xml,application/xslt+xml,en
https://www.iana.org/assignments/media-types/application/xv+xml,application/xv+xml,en
https://www.iana.org/assignments/media-types/application/yaml,application/yaml,en
https://www.iana.org/assignments/media-types/application/yang,application/yang,en
https://www.iana.org/assignments/media-types/application/yang-data+cbor,application/yang-data+cbor,en
https://www.iana.org/assignments/media-types/application/yang-data+json,application/yang-data+json,en
https://www.iana.org/assignments/media-types/application/yang-data+xml,application/yang-data+xml,en
https://www.iana.org/assignments/media-types/application/yang-patch+json,application/yang-patch+json,en
https://www.iana.org/assignments/media-types/application/yang-patch+xml,application/yang-patch+xml,en
https://www.iana.org/assignments/media-types/application/yang-sid+json,application/yang-sid+json,en
https://www.iana.org/assignments/media-types/application/yin+xml,application/yin+xml,en
https://www.iana.org/assignments/media-types/application/zip,application/zip,en
https://www.iana.org/assignments/media-types/application/zlib,application/zlib,en
https://www.iana.org/assignments/media-types/application/zstd,application/zstd,en
https://www.iana.org/assignments/media-types/image/aces,image/aces,en
https://www.iana.org/assignments/media-types/image/apng,image/apng,en
https://www.iana.org/assignments/media-types/image/avci,image/avci,en
https://www.iana.org/assignments/media-types/image/avcs,image/avcs,en
https://www.iana.org/assignments/media-types/image/avif,image/avif,en
https://www.iana.org/assignments/media-types/image/bmp,image/bmp,en
https://www.iana.org/assignments/media-types/image/cgm,image/cgm,en
https://www.iana.org/assignments/media-types/image/dicom-rle,image/dicom-rle,en
https://www.iana.org/assignments/media-types/image/dpx,image/dpx,en
https://www.iana.org/assignments/media-types/image/emf,image/emf,en
https://www.iana.org/assignments/media-types/image/example,image/example,en
https://www.iana.org/assignments/media-types/image/fits,image/fits,en
https://www.iana.org/assignments/media-types/image/g3fax,image/g3fax,en
https://www.iana.org/assignments/media-types/image/gif,image/gif,en
https://www.iana.org/assignments/media-types/image/heic,image/heic,en
https://www.iana.org/assignments/media-types/image/heic-sequence,image/heic-sequence,en
https://www.iana.org/assignments/media-types/image/heif,image/heif,en
https://www.iana.org/assignments/media-types/image/heif-sequence,image/heif-sequence,en
https://www.iana.org/assignments/media-types/image/hej2k,image/hej2k,en
https://www.iana.org/assignments/media-types/image/hsj2 (OBSOLETE),image/hsj2,en
https://www.iana.org/assignments/media-types/image/ief,image/ief,en
https://www.iana.org/assignments/media-types/image/j2c,image/j2c,en
https://www.iana.org/assignments/media-types/image/jaii,image/jaii,en
https://www.iana.org/assignments/media-types/image/jais,image/jais,en
https://www.iana.org/assignments/media-types/image/jls,image/jls,en
https://www.iana.org/assignments/media-types/image/jp2,image/jp2,en
https://www.iana.org/assignments/media-types/image/jpeg,image/jpeg,en
